index,animated,cases,grammatical,positions,sentence,template
3865,False,DDA,False,312,"Es lohnt sich, dass dem Beschluss dem Abgeordneten den Journalisten verkündet.",26
3866,False,DND,False,312,"Es lohnt sich, dass dem Beschluss der Abgeordnete dem Journalisten verkündet.",26
3867,False,DAD,False,312,"Es lohnt sich, dass dem Beschluss den Abgeordneten dem Journalisten verkündet.",26
3868,False,NDD,False,312,"Es lohnt sich, dass der Beschluss dem Abgeordneten dem Journalisten verkündet.",26
3869,False,ADD,False,312,"Es lohnt sich, dass den Beschluss dem Abgeordneten dem Journalisten verkündet.",26
3870,False,NNA,False,321,"Es lohnt sich, dass der Beschluss der Journalist den Abgeordneten verkündet.",26
3871,False,NND,False,321,"Es lohnt sich, dass der Beschluss der Journalist dem Abgeordneten verkündet.",26
3872,False,NAN,False,321,"Es lohnt sich, dass der Beschluss den Journalisten der Abgeordnete verkündet.",26
3873,False,NDN,False,321,"Es lohnt sich, dass der Beschluss dem Journalisten der Abgeordnete verkündet.",26
3874,False,ANN,False,321,"Es lohnt sich, dass den Beschluss der Journalist der Abgeordnete verkündet.",26
3875,False,DNN,False,321,"Es lohnt sich, dass dem Beschluss der Journalist der Abgeordnete verkündet.",26
3876,False,AAN,False,321,"Es lohnt sich, dass den Beschluss den Journalisten der Abgeordnete verkündet.",26
3877,False,AAD,False,321,"Es lohnt sich, dass den Beschluss den Journalisten dem Abgeordneten verkündet.",26
3878,False,ANA,False,321,"Es lohnt sich, dass den Beschluss der Journalist den Abgeordneten verkündet.",26
3879,False,ADA,False,321,"Es lohnt sich, dass den Beschluss dem Journalisten den Abgeordneten verkündet.",26
3880,False,NAA,False,321,"Es lohnt sich, dass der Beschluss den Journalisten den Abgeordneten verkündet.",26
3881,False,DAA,False,321,"Es lohnt sich, dass dem Beschluss den Journalisten den Abgeordneten verkündet.",26
3882,False,DDN,False,321,"Es lohnt sich, dass dem Beschluss dem Journalisten der Abgeordnete verkündet.",26
3883,False,DDA,False,321,"Es lohnt sich, dass dem Beschluss dem Journalisten den Abgeordneten verkündet.",26
3884,False,DND,False,321,"Es lohnt sich, dass dem Beschluss der Journalist dem Abgeordneten verkündet.",26
3885,False,DAD,False,321,"Es lohnt sich, dass dem Beschluss den Journalisten dem Abgeordneten verkündet.",26
3886,False,NDD,False,321,"Es lohnt sich, dass der Beschluss dem Journalisten dem Abgeordneten verkündet.",26
3887,False,ADD,False,321,"Es lohnt sich, dass den Beschluss dem Journalisten dem Abgeordneten verkündet.",26
3888,False,NDA,True,123,"Sie hat gehört, dass der Eigentümer dem Präsidentschaftskandidaten den Raum vermietet hat.",27
3889,False,NAD,True,123,"Sie hat gehört, dass der Eigentümer den Präsidentschaftskandidaten dem Raum vermietet hat.",27
3890,False,DNA,True,123,"Sie hat gehört, dass dem Eigentümer der Präsidentschaftskandidat den Raum vermietet hat.",27
3891,False,DAN,True,123,"Sie hat gehört, dass dem Eigentümer den Präsidentschaftskandidaten der Raum vermietet hat.",27
3892,False,AND,True,123,"Sie hat gehört, dass den Eigentümer der Präsidentschaftskandidat dem Raum vermietet hat.",27
3893,False,ADN,True,123,"Sie hat gehört, dass den Eigentümer dem Präsidentschaftskandidaten der Raum vermietet hat.",27
3894,False,NDA,True,213,"Sie hat gehört, dass der Präsidentschaftskandidat dem Eigentümer den Raum vermietet hat.",27
3895,False,NAD,True,213,"Sie hat gehört, dass der Präsidentschaftskandidat den Eigentümer dem Raum vermietet hat.",27
3896,False,DNA,True,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Eigentümer den Raum vermietet hat.",27
3897,False,DAN,True,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Eigentümer der Raum vermietet hat.",27
3898,False,AND,True,213,"Sie hat gehört, dass den Präsidentschaftskandidaten der Eigentümer dem Raum vermietet hat.",27
3899,False,ADN,True,213,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Eigentümer der Raum vermietet hat.",27
3900,False,NDA,True,132,"Sie hat gehört, dass der Eigentümer dem Raum den Präsidentschaftskandidaten vermietet hat.",27
3901,False,NAD,True,132,"Sie hat gehört, dass der Eigentümer den Raum dem Präsidentschaftskandidaten vermietet hat.",27
3902,False,DNA,True,132,"Sie hat gehört, dass dem Eigentümer der Raum den Präsidentschaftskandidaten vermietet hat.",27
3903,False,DAN,True,132,"Sie hat gehört, dass dem Eigentümer den Raum der Präsidentschaftskandidat vermietet hat.",27
3904,False,AND,True,132,"Sie hat gehört, dass den Eigentümer der Raum dem Präsidentschaftskandidaten vermietet hat.",27
3905,False,ADN,True,132,"Sie hat gehört, dass den Eigentümer dem Raum der Präsidentschaftskandidat vermietet hat.",27
3906,False,NDA,True,231,"Sie hat gehört, dass der Präsidentschaftskandidat dem Raum den Eigentümer vermietet hat.",27
3907,False,NAD,True,231,"Sie hat gehört, dass der Präsidentschaftskandidat den Raum dem Eigentümer vermietet hat.",27
3908,False,DNA,True,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Raum den Eigentümer vermietet hat.",27
3909,False,DAN,True,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Raum der Eigentümer vermietet hat.",27
3910,False,AND,True,231,"Sie hat gehört, dass den Präsidentschaftskandidaten der Raum dem Eigentümer vermietet hat.",27
3911,False,ADN,True,231,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Raum der Eigentümer vermietet hat.",27
3912,False,NDA,True,312,"Sie hat gehört, dass der Raum dem Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
3913,False,NAD,True,312,"Sie hat gehört, dass der Raum den Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
3914,False,DNA,True,312,"Sie hat gehört, dass dem Raum der Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
3915,False,DAN,True,312,"Sie hat gehört, dass dem Raum den Eigentümer der Präsidentschaftskandidat vermietet hat.",27
3916,False,AND,True,312,"Sie hat gehört, dass den Raum der Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
3917,False,ADN,True,312,"Sie hat gehört, dass den Raum dem Eigentümer der Präsidentschaftskandidat vermietet hat.",27
3918,False,NDA,True,321,"Sie hat gehört, dass der Raum dem Präsidentschaftskandidaten den Eigentümer vermietet hat.",27
3919,False,NAD,True,321,"Sie hat gehört, dass der Raum den Präsidentschaftskandidaten dem Eigentümer vermietet hat.",27
3920,False,DNA,True,321,"Sie hat gehört, dass dem Raum der Präsidentschaftskandidat den Eigentümer vermietet hat.",27
3921,False,DAN,True,321,"Sie hat gehört, dass dem Raum den Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
3922,False,AND,True,321,"Sie hat gehört, dass den Raum der Präsidentschaftskandidat dem Eigentümer vermietet hat.",27
3923,False,ADN,True,321,"Sie hat gehört, dass den Raum dem Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
3924,False,NNA,False,123,"Sie hat gehört, dass der Eigentümer der Präsidentschaftskandidat den Raum vermietet hat.",27
3925,False,NND,False,123,"Sie hat gehört, dass der Eigentümer der Präsidentschaftskandidat dem Raum vermietet hat.",27
3926,False,NAN,False,123,"Sie hat gehört, dass der Eigentümer den Präsidentschaftskandidaten der Raum vermietet hat.",27
3927,False,NDN,False,123,"Sie hat gehört, dass der Eigentümer dem Präsidentschaftskandidaten der Raum vermietet hat.",27
3928,False,ANN,False,123,"Sie hat gehört, dass den Eigentümer der Präsidentschaftskandidat der Raum vermietet hat.",27
3929,False,DNN,False,123,"Sie hat gehört, dass dem Eigentümer der Präsidentschaftskandidat der Raum vermietet hat.",27
3930,False,AAN,False,123,"Sie hat gehört, dass den Eigentümer den Präsidentschaftskandidaten der Raum vermietet hat.",27
3931,False,AAD,False,123,"Sie hat gehört, dass den Eigentümer den Präsidentschaftskandidaten dem Raum vermietet hat.",27
3932,False,ANA,False,123,"Sie hat gehört, dass den Eigentümer der Präsidentschaftskandidat den Raum vermietet hat.",27
3933,False,ADA,False,123,"Sie hat gehört, dass den Eigentümer dem Präsidentschaftskandidaten den Raum vermietet hat.",27
3934,False,NAA,False,123,"Sie hat gehört, dass der Eigentümer den Präsidentschaftskandidaten den Raum vermietet hat.",27
3935,False,DAA,False,123,"Sie hat gehört, dass dem Eigentümer den Präsidentschaftskandidaten den Raum vermietet hat.",27
3936,False,DDN,False,123,"Sie hat gehört, dass dem Eigentümer dem Präsidentschaftskandidaten der Raum vermietet hat.",27
3937,False,DDA,False,123,"Sie hat gehört, dass dem Eigentümer dem Präsidentschaftskandidaten den Raum vermietet hat.",27
3938,False,DND,False,123,"Sie hat gehört, dass dem Eigentümer der Präsidentschaftskandidat dem Raum vermietet hat.",27
3939,False,DAD,False,123,"Sie hat gehört, dass dem Eigentümer den Präsidentschaftskandidaten dem Raum vermietet hat.",27
3940,False,NDD,False,123,"Sie hat gehört, dass der Eigentümer dem Präsidentschaftskandidaten dem Raum vermietet hat.",27
3941,False,ADD,False,123,"Sie hat gehört, dass den Eigentümer dem Präsidentschaftskandidaten dem Raum vermietet hat.",27
3942,False,NNA,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat der Eigentümer den Raum vermietet hat.",27
3943,False,NND,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat der Eigentümer dem Raum vermietet hat.",27
3944,False,NAN,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat den Eigentümer der Raum vermietet hat.",27
3945,False,NDN,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat dem Eigentümer der Raum vermietet hat.",27
3946,False,ANN,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten der Eigentümer der Raum vermietet hat.",27
3947,False,DNN,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Eigentümer der Raum vermietet hat.",27
3948,False,AAN,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten den Eigentümer der Raum vermietet hat.",27
3949,False,AAD,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten den Eigentümer dem Raum vermietet hat.",27
3950,False,ANA,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten der Eigentümer den Raum vermietet hat.",27
3951,False,ADA,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Eigentümer den Raum vermietet hat.",27
3952,False,NAA,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat den Eigentümer den Raum vermietet hat.",27
3953,False,DAA,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Eigentümer den Raum vermietet hat.",27
3954,False,DDN,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten dem Eigentümer der Raum vermietet hat.",27
3955,False,DDA,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten dem Eigentümer den Raum vermietet hat.",27
3956,False,DND,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Eigentümer dem Raum vermietet hat.",27
3957,False,DAD,False,213,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Eigentümer dem Raum vermietet hat.",27
3958,False,NDD,False,213,"Sie hat gehört, dass der Präsidentschaftskandidat dem Eigentümer dem Raum vermietet hat.",27
3959,False,ADD,False,213,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Eigentümer dem Raum vermietet hat.",27
3960,False,NNA,False,132,"Sie hat gehört, dass der Eigentümer der Raum den Präsidentschaftskandidaten vermietet hat.",27
3961,False,NND,False,132,"Sie hat gehört, dass der Eigentümer der Raum dem Präsidentschaftskandidaten vermietet hat.",27
3962,False,NAN,False,132,"Sie hat gehört, dass der Eigentümer den Raum der Präsidentschaftskandidat vermietet hat.",27
3963,False,NDN,False,132,"Sie hat gehört, dass der Eigentümer dem Raum der Präsidentschaftskandidat vermietet hat.",27
3964,False,ANN,False,132,"Sie hat gehört, dass den Eigentümer der Raum der Präsidentschaftskandidat vermietet hat.",27
3965,False,DNN,False,132,"Sie hat gehört, dass dem Eigentümer der Raum der Präsidentschaftskandidat vermietet hat.",27
3966,False,AAN,False,132,"Sie hat gehört, dass den Eigentümer den Raum der Präsidentschaftskandidat vermietet hat.",27
3967,False,AAD,False,132,"Sie hat gehört, dass den Eigentümer den Raum dem Präsidentschaftskandidaten vermietet hat.",27
3968,False,ANA,False,132,"Sie hat gehört, dass den Eigentümer der Raum den Präsidentschaftskandidaten vermietet hat.",27
3969,False,ADA,False,132,"Sie hat gehört, dass den Eigentümer dem Raum den Präsidentschaftskandidaten vermietet hat.",27
3970,False,NAA,False,132,"Sie hat gehört, dass der Eigentümer den Raum den Präsidentschaftskandidaten vermietet hat.",27
3971,False,DAA,False,132,"Sie hat gehört, dass dem Eigentümer den Raum den Präsidentschaftskandidaten vermietet hat.",27
3972,False,DDN,False,132,"Sie hat gehört, dass dem Eigentümer dem Raum der Präsidentschaftskandidat vermietet hat.",27
3973,False,DDA,False,132,"Sie hat gehört, dass dem Eigentümer dem Raum den Präsidentschaftskandidaten vermietet hat.",27
3974,False,DND,False,132,"Sie hat gehört, dass dem Eigentümer der Raum dem Präsidentschaftskandidaten vermietet hat.",27
3975,False,DAD,False,132,"Sie hat gehört, dass dem Eigentümer den Raum dem Präsidentschaftskandidaten vermietet hat.",27
3976,False,NDD,False,132,"Sie hat gehört, dass der Eigentümer dem Raum dem Präsidentschaftskandidaten vermietet hat.",27
3977,False,ADD,False,132,"Sie hat gehört, dass den Eigentümer dem Raum dem Präsidentschaftskandidaten vermietet hat.",27
3978,False,NNA,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat der Raum den Eigentümer vermietet hat.",27
3979,False,NND,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat der Raum dem Eigentümer vermietet hat.",27
3980,False,NAN,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat den Raum der Eigentümer vermietet hat.",27
3981,False,NDN,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat dem Raum der Eigentümer vermietet hat.",27
3982,False,ANN,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten der Raum der Eigentümer vermietet hat.",27
3983,False,DNN,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Raum der Eigentümer vermietet hat.",27
3984,False,AAN,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten den Raum der Eigentümer vermietet hat.",27
3985,False,AAD,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten den Raum dem Eigentümer vermietet hat.",27
3986,False,ANA,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten der Raum den Eigentümer vermietet hat.",27
3987,False,ADA,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Raum den Eigentümer vermietet hat.",27
3988,False,NAA,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat den Raum den Eigentümer vermietet hat.",27
3989,False,DAA,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Raum den Eigentümer vermietet hat.",27
3990,False,DDN,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten dem Raum der Eigentümer vermietet hat.",27
3991,False,DDA,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten dem Raum den Eigentümer vermietet hat.",27
3992,False,DND,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten der Raum dem Eigentümer vermietet hat.",27
3993,False,DAD,False,231,"Sie hat gehört, dass dem Präsidentschaftskandidaten den Raum dem Eigentümer vermietet hat.",27
3994,False,NDD,False,231,"Sie hat gehört, dass der Präsidentschaftskandidat dem Raum dem Eigentümer vermietet hat.",27
3995,False,ADD,False,231,"Sie hat gehört, dass den Präsidentschaftskandidaten dem Raum dem Eigentümer vermietet hat.",27
3996,False,NNA,False,312,"Sie hat gehört, dass der Raum der Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
3997,False,NND,False,312,"Sie hat gehört, dass der Raum der Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
3998,False,NAN,False,312,"Sie hat gehört, dass der Raum den Eigentümer der Präsidentschaftskandidat vermietet hat.",27
3999,False,NDN,False,312,"Sie hat gehört, dass der Raum dem Eigentümer der Präsidentschaftskandidat vermietet hat.",27
4000,False,ANN,False,312,"Sie hat gehört, dass den Raum der Eigentümer der Präsidentschaftskandidat vermietet hat.",27
4001,False,DNN,False,312,"Sie hat gehört, dass dem Raum der Eigentümer der Präsidentschaftskandidat vermietet hat.",27
4002,False,AAN,False,312,"Sie hat gehört, dass den Raum den Eigentümer der Präsidentschaftskandidat vermietet hat.",27
4003,False,AAD,False,312,"Sie hat gehört, dass den Raum den Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
4004,False,ANA,False,312,"Sie hat gehört, dass den Raum der Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
4005,False,ADA,False,312,"Sie hat gehört, dass den Raum dem Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
4006,False,NAA,False,312,"Sie hat gehört, dass der Raum den Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
4007,False,DAA,False,312,"Sie hat gehört, dass dem Raum den Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
4008,False,DDN,False,312,"Sie hat gehört, dass dem Raum dem Eigentümer der Präsidentschaftskandidat vermietet hat.",27
4009,False,DDA,False,312,"Sie hat gehört, dass dem Raum dem Eigentümer den Präsidentschaftskandidaten vermietet hat.",27
4010,False,DND,False,312,"Sie hat gehört, dass dem Raum der Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
4011,False,DAD,False,312,"Sie hat gehört, dass dem Raum den Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
4012,False,NDD,False,312,"Sie hat gehört, dass der Raum dem Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
4013,False,ADD,False,312,"Sie hat gehört, dass den Raum dem Eigentümer dem Präsidentschaftskandidaten vermietet hat.",27
4014,False,NNA,False,321,"Sie hat gehört, dass der Raum der Präsidentschaftskandidat den Eigentümer vermietet hat.",27
4015,False,NND,False,321,"Sie hat gehört, dass der Raum der Präsidentschaftskandidat dem Eigentümer vermietet hat.",27
4016,False,NAN,False,321,"Sie hat gehört, dass der Raum den Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
4017,False,NDN,False,321,"Sie hat gehört, dass der Raum dem Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
4018,False,ANN,False,321,"Sie hat gehört, dass den Raum der Präsidentschaftskandidat der Eigentümer vermietet hat.",27
4019,False,DNN,False,321,"Sie hat gehört, dass dem Raum der Präsidentschaftskandidat der Eigentümer vermietet hat.",27
4020,False,AAN,False,321,"Sie hat gehört, dass den Raum den Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
4021,False,AAD,False,321,"Sie hat gehört, dass den Raum den Präsidentschaftskandidaten dem Eigentümer vermietet hat.",27
4022,False,ANA,False,321,"Sie hat gehört, dass den Raum der Präsidentschaftskandidat den Eigentümer vermietet hat.",27
4023,False,ADA,False,321,"Sie hat gehört, dass den Raum dem Präsidentschaftskandidaten den Eigentümer vermietet hat.",27
4024,False,NAA,False,321,"Sie hat gehört, dass der Raum den Präsidentschaftskandidaten den Eigentümer vermietet hat.",27
4025,False,DAA,False,321,"Sie hat gehört, dass dem Raum den Präsidentschaftskandidaten den Eigentümer vermietet hat.",27
4026,False,DDN,False,321,"Sie hat gehört, dass dem Raum dem Präsidentschaftskandidaten der Eigentümer vermietet hat.",27
4027,False,DDA,False,321,"Sie hat gehört, dass dem Raum dem Präsidentschaftskandidaten den Eigentümer vermietet hat.",27
4028,False,DND,False,321,"Sie hat gehört, dass dem Raum der Präsidentschaftskandidat dem Eigentümer vermietet hat.",27
4029,False,DAD,False,321,"Sie hat gehört, dass dem Raum den Präsidentschaftskandidaten dem Eigentümer vermietet hat.",27
4030,False,NDD,False,321,"Sie hat gehört, dass der Raum dem Präsidentschaftskandidaten dem Eigentümer vermietet hat.",27
4031,False,ADD,False,321,"Sie hat gehört, dass den Raum dem Präsidentschaftskandidaten dem Eigentümer vermietet hat.",27
4032,False,NDA,True,123,"Est ist wahr, dass der Beamte dem Betreiber einen Vorteil verschaffen wird.",28
4033,False,NAD,True,123,"Est ist wahr, dass der Beamte den Betreiber einem Vorteil verschaffen wird.",28
4034,False,DNA,True,123,"Est ist wahr, dass dem Beamten der Betreiber einen Vorteil verschaffen wird.",28
4035,False,DAN,True,123,"Est ist wahr, dass dem Beamten den Betreiber ein Vorteil verschaffen wird.",28
4036,False,AND,True,123,"Est ist wahr, dass den Beamten der Betreiber einem Vorteil verschaffen wird.",28
4037,False,ADN,True,123,"Est ist wahr, dass den Beamten dem Betreiber ein Vorteil verschaffen wird.",28
4038,False,NDA,True,213,"Est ist wahr, dass der Betreiber dem Beamten einen Vorteil verschaffen wird.",28
4039,False,NAD,True,213,"Est ist wahr, dass der Betreiber den Beamten einem Vorteil verschaffen wird.",28
4040,False,DNA,True,213,"Est ist wahr, dass dem Betreiber der Beamte einen Vorteil verschaffen wird.",28
4041,False,DAN,True,213,"Est ist wahr, dass dem Betreiber den Beamten ein Vorteil verschaffen wird.",28
4042,False,AND,True,213,"Est ist wahr, dass den Betreiber der Beamte einem Vorteil verschaffen wird.",28
4043,False,ADN,True,213,"Est ist wahr, dass den Betreiber dem Beamten ein Vorteil verschaffen wird.",28
4044,False,NDA,True,132,"Est ist wahr, dass der Beamte einem Vorteil den Betreiber verschaffen wird.",28
4045,False,NAD,True,132,"Est ist wahr, dass der Beamte einen Vorteil dem Betreiber verschaffen wird.",28
4046,False,DNA,True,132,"Est ist wahr, dass dem Beamten ein Vorteil den Betreiber verschaffen wird.",28
4047,False,DAN,True,132,"Est ist wahr, dass dem Beamten einen Vorteil der Betreiber verschaffen wird.",28
4048,False,AND,True,132,"Est ist wahr, dass den Beamten ein Vorteil dem Betreiber verschaffen wird.",28
4049,False,ADN,True,132,"Est ist wahr, dass den Beamten einem Vorteil der Betreiber verschaffen wird.",28
4050,False,NDA,True,231,"Est ist wahr, dass der Betreiber einem Vorteil den Beamten verschaffen wird.",28
4051,False,NAD,True,231,"Est ist wahr, dass der Betreiber einen Vorteil dem Beamten verschaffen wird.",28
4052,False,DNA,True,231,"Est ist wahr, dass dem Betreiber ein Vorteil den Beamten verschaffen wird.",28
4053,False,DAN,True,231,"Est ist wahr, dass dem Betreiber einen Vorteil der Beamte verschaffen wird.",28
4054,False,AND,True,231,"Est ist wahr, dass den Betreiber ein Vorteil dem Beamten verschaffen wird.",28
4055,False,ADN,True,231,"Est ist wahr, dass den Betreiber einem Vorteil der Beamte verschaffen wird.",28
4056,False,NDA,True,312,"Est ist wahr, dass ein Vorteil dem Beamten den Betreiber verschaffen wird.",28
4057,False,NAD,True,312,"Est ist wahr, dass ein Vorteil den Beamten dem Betreiber verschaffen wird.",28
4058,False,DNA,True,312,"Est ist wahr, dass einem Vorteil der Beamte den Betreiber verschaffen wird.",28
4059,False,DAN,True,312,"Est ist wahr, dass einem Vorteil den Beamten der Betreiber verschaffen wird.",28
4060,False,AND,True,312,"Est ist wahr, dass einen Vorteil der Beamte dem Betreiber verschaffen wird.",28
4061,False,ADN,True,312,"Est ist wahr, dass einen Vorteil dem Beamten der Betreiber verschaffen wird.",28
4062,False,NDA,True,321,"Est ist wahr, dass ein Vorteil dem Betreiber den Beamten verschaffen wird.",28
4063,False,NAD,True,321,"Est ist wahr, dass ein Vorteil den Betreiber dem Beamten verschaffen wird.",28
4064,False,DNA,True,321,"Est ist wahr, dass einem Vorteil der Betreiber den Beamten verschaffen wird.",28
4065,False,DAN,True,321,"Est ist wahr, dass einem Vorteil den Betreiber der Beamte verschaffen wird.",28
4066,False,AND,True,321,"Est ist wahr, dass einen Vorteil der Betreiber dem Beamten verschaffen wird.",28
4067,False,ADN,True,321,"Est ist wahr, dass einen Vorteil dem Betreiber der Beamte verschaffen wird.",28
4068,False,NNA,False,123,"Est ist wahr, dass der Beamte der Betreiber einen Vorteil verschaffen wird.",28
4069,False,NND,False,123,"Est ist wahr, dass der Beamte der Betreiber einem Vorteil verschaffen wird.",28
4070,False,NAN,False,123,"Est ist wahr, dass der Beamte den Betreiber ein Vorteil verschaffen wird.",28
4071,False,NDN,False,123,"Est ist wahr, dass der Beamte dem Betreiber ein Vorteil verschaffen wird.",28
4072,False,ANN,False,123,"Est ist wahr, dass den Beamten der Betreiber ein Vorteil verschaffen wird.",28
4073,False,DNN,False,123,"Est ist wahr, dass dem Beamten der Betreiber ein Vorteil verschaffen wird.",28
4074,False,AAN,False,123,"Est ist wahr, dass den Beamten den Betreiber ein Vorteil verschaffen wird.",28
4075,False,AAD,False,123,"Est ist wahr, dass den Beamten den Betreiber einem Vorteil verschaffen wird.",28
4076,False,ANA,False,123,"Est ist wahr, dass den Beamten der Betreiber einen Vorteil verschaffen wird.",28
4077,False,ADA,False,123,"Est ist wahr, dass den Beamten dem Betreiber einen Vorteil verschaffen wird.",28
4078,False,NAA,False,123,"Est ist wahr, dass der Beamte den Betreiber einen Vorteil verschaffen wird.",28
4079,False,DAA,False,123,"Est ist wahr, dass dem Beamten den Betreiber einen Vorteil verschaffen wird.",28
4080,False,DDN,False,123,"Est ist wahr, dass dem Beamten dem Betreiber ein Vorteil verschaffen wird.",28
4081,False,DDA,False,123,"Est ist wahr, dass dem Beamten dem Betreiber einen Vorteil verschaffen wird.",28
4082,False,DND,False,123,"Est ist wahr, dass dem Beamten der Betreiber einem Vorteil verschaffen wird.",28
4083,False,DAD,False,123,"Est ist wahr, dass dem Beamten den Betreiber einem Vorteil verschaffen wird.",28
4084,False,NDD,False,123,"Est ist wahr, dass der Beamte dem Betreiber einem Vorteil verschaffen wird.",28
4085,False,ADD,False,123,"Est ist wahr, dass den Beamten dem Betreiber einem Vorteil verschaffen wird.",28
4086,False,NNA,False,213,"Est ist wahr, dass der Betreiber der Beamte einen Vorteil verschaffen wird.",28
4087,False,NND,False,213,"Est ist wahr, dass der Betreiber der Beamte einem Vorteil verschaffen wird.",28
4088,False,NAN,False,213,"Est ist wahr, dass der Betreiber den Beamten ein Vorteil verschaffen wird.",28
4089,False,NDN,False,213,"Est ist wahr, dass der Betreiber dem Beamten ein Vorteil verschaffen wird.",28
4090,False,ANN,False,213,"Est ist wahr, dass den Betreiber der Beamte ein Vorteil verschaffen wird.",28
4091,False,DNN,False,213,"Est ist wahr, dass dem Betreiber der Beamte ein Vorteil verschaffen wird.",28
4092,False,AAN,False,213,"Est ist wahr, dass den Betreiber den Beamten ein Vorteil verschaffen wird.",28
4093,False,AAD,False,213,"Est ist wahr, dass den Betreiber den Beamten einem Vorteil verschaffen wird.",28
4094,False,ANA,False,213,"Est ist wahr, dass den Betreiber der Beamte einen Vorteil verschaffen wird.",28
4095,False,ADA,False,213,"Est ist wahr, dass den Betreiber dem Beamten einen Vorteil verschaffen wird.",28
4096,False,NAA,False,213,"Est ist wahr, dass der Betreiber den Beamten einen Vorteil verschaffen wird.",28
4097,False,DAA,False,213,"Est ist wahr, dass dem Betreiber den Beamten einen Vorteil verschaffen wird.",28
4098,False,DDN,False,213,"Est ist wahr, dass dem Betreiber dem Beamten ein Vorteil verschaffen wird.",28
4099,False,DDA,False,213,"Est ist wahr, dass dem Betreiber dem Beamten einen Vorteil verschaffen wird.",28
4100,False,DND,False,213,"Est ist wahr, dass dem Betreiber der Beamte einem Vorteil verschaffen wird.",28
4101,False,DAD,False,213,"Est ist wahr, dass dem Betreiber den Beamten einem Vorteil verschaffen wird.",28
4102,False,NDD,False,213,"Est ist wahr, dass der Betreiber dem Beamten einem Vorteil verschaffen wird.",28
4103,False,ADD,False,213,"Est ist wahr, dass den Betreiber dem Beamten einem Vorteil verschaffen wird.",28
4104,False,NNA,False,132,"Est ist wahr, dass der Beamte ein Vorteil den Betreiber verschaffen wird.",28
4105,False,NND,False,132,"Est ist wahr, dass der Beamte ein Vorteil dem Betreiber verschaffen wird.",28
4106,False,NAN,False,132,"Est ist wahr, dass der Beamte einen Vorteil der Betreiber verschaffen wird.",28
